essId	gErrCnt	gErrTypes	sErrCnt	sErrTypes	gErrSpanSum	avgGErrSpan	gErrDen
606	.008	.054	.287	.286	.032	.393	.001
607	.008	.054	.076	.102	.022	.275	.001
608	.055	.272	.196	.245	.092	.163	.008
609	.024	.163	.03	.041	.041	.17	.007
610	.016	.109	.196	.245	.025	.157	.002
611	.103	.598	.227	.204	.143	.136	.018
612	.032	.163	.514	.449	.083	.255	.002
613	.016	.109	.076	.102	.035	.216	.002
614	.039	.217	.378	.286	.045	.11	.005
615	.032	.217	.257	.286	.07	.216	.003
616	.039	.272	.076	.102	.073	.181	.011
617	.039	.217	.06	.082	.083	.204	.004
618	.016	.109	.604	.776	.051	.314	.001
619	.047	.326	.091	.122	.153	.314	.003
620	.016	.109	.045	.061	.041	.255	.002
621	.008	.054	.121	.163	.006	.079	.007
622	.008	.054	.06	.082	.029	.353	.001
623	.0	.0	.106	.122	.0	.0	.0
624	.071	.326	.091	.122	.121	.166	.008
625	.071	.38	.121	.163	.092	.127	.008
626	.024	.163	.06	.041	.051	.209	.005
627	.071	.489	.03	.041	.216	.297	.015
628	.039	.217	.06	.082	.076	.188	.005
629	.055	.326	.211	.286	.095	.168	.004
630	.095	.217	.166	.204	.048	.049	.009
631	.008	.054	.136	.163	.013	.157	.001
632	.008	.054	.196	.265	.013	.157	.001
633	.095	.38	.242	.265	.121	.124	.011
634	.0	.0	.151	.184	.0	.0	.0
635	.095	.652	.211	.224	.149	.154	.006
636	.039	.163	.211	.204	.118	.291	.005
637	.024	.163	.166	.184	.035	.144	.002
638	.032	.217	.227	.245	.095	.295	.004
639	.008	.054	.287	.306	.006	.079	.003
640	.0	.0	.121	.163	.0	.0	.0
641	.024	.054	.045	.041	.019	.079	.003
642	.047	.326	.211	.224	.07	.144	.004
643	.087	.326	.272	.327	.099	.111	.006
644	.016	.109	.091	.122	.035	.216	.002
645	.158	.489	.151	.184	.188	.116	.015
646	.055	.38	.211	.265	.102	.179	.009
647	.024	.163	.211	.265	.089	.366	.003
648	.047	.109	.272	.265	.149	.308	.005
649	.024	.163	.091	.082	.067	.275	.003
650	.087	.38	.196	.265	.143	.161	.007
651	.205	.435	.181	.245	.162	.077	.02
652	.016	.109	.181	.122	.038	.236	.002
653	.008	.054	.076	.102	.025	.314	.001
654	.008	.054	.121	.163	.035	.432	.001
655	.032	.109	.136	.163	.032	.098	.006
656	.047	.326	.045	.061	.127	.262	.007
657	.032	.109	.211	.265	.064	.196	.003
658	.032	.163	.211	.265	.083	.255	.004
659	.024	.163	.257	.347	.051	.209	.002
660	.063	.272	.227	.286	.073	.113	.005
661	.008	.054	.181	.224	.025	.314	.001
662	.032	.217	.06	.082	.118	.363	.009
663	.039	.109	.151	.143	.054	.134	.005
664	.087	.435	.272	.327	.111	.125	.008
665	.103	.435	.302	.286	.105	.1	.018
666	.016	.109	.393	.429	.057	.353	.002
667	.024	.163	.136	.143	.035	.144	.003
668	.024	.054	.136	.184	.073	.301	.002
669	.118	.652	.076	.102	.286	.236	.011
670	.047	.272	.196	.204	.051	.105	.006
671	.032	.217	.272	.286	.188	.579	.005
672	.039	.272	.196	.184	.111	.275	.004
673	.024	.163	.06	.082	.016	.065	.007
674	.016	.109	.136	.143	.048	.295	.002
675	.071	.435	.166	.224	.143	.196	.012
676	.0	.0	.166	.184	.0	.0	.0
677	.055	.272	.06	.041	.108	.191	.011
678	.284	.435	.483	.306	.48	.165	.029
679	.024	.163	.121	.122	.083	.34	.003
680	.071	.435	.211	.204	.156	.214	.009
681	.024	.163	.076	.082	.064	.262	.003
682	.039	.217	.498	.51	.114	.283	.003
683	.039	.272	.076	.102	.067	.165	.002
684	.016	.109	.121	.102	.045	.275	.002
685	.016	.109	.181	.245	.048	.295	.002
686	.103	.435	.211	.265	.21	.199	.01
687	.039	.272	.106	.143	.092	.228	.004
688	.008	.054	.227	.224	.032	.393	.001
689	.032	.217	.151	.204	.051	.157	.004
690	.016	.109	.106	.041	.029	.177	.001
691	.0	.0	.076	.102	.0	.0	.0
692	.0	.0	.06	.082	.0	.0	.0
693	.055	.163	.03	.041	.095	.168	.012
694	.047	.217	.091	.102	.057	.118	.005
695	.047	.163	.151	.163	.28	.576	.005
696	.024	.109	.076	.102	.029	.118	.004
697	.134	.217	.151	.082	.13	.095	.013
698	.016	.109	.151	.204	.019	.118	.007
699	.166	.489	.317	.347	.302	.178	.009
700	.047	.217	.317	.327	.102	.209	.007
701	.047	.272	.121	.122	.118	.242	.004
702	.032	.109	.0	.0	.111	.344	.011
703	.079	.326	.272	.224	.229	.283	.01
704	.024	.163	.272	.327	.019	.079	.005
705	.055	.38	.347	.367	.203	.359	.005
706	.024	.163	.211	.184	.032	.131	.002
707	.174	.598	.121	.143	.197	.111	.031
708	.032	.217	.06	.061	.143	.442	.004
709	.237	.489	.211	.286	.273	.113	.017
710	.055	.272	.211	.245	.032	.056	.005
711	.039	.217	.151	.184	.089	.22	.005
712	.071	.435	.166	.163	.153	.209	.008
713	.071	.272	.076	.102	.041	.057	.008
714	.032	.163	.166	.102	.041	.128	.003
715	.008	.054	.076	.102	.006	.079	.002
716	.016	.109	.136	.082	.076	.471	.002
717	.047	.272	.06	.082	.251	.517	.004
718	.063	.435	.272	.367	.213	.329	.005
719	.016	.109	.227	.184	.016	.098	.002
720	.071	.326	.287	.265	.184	.253	.007
721	.079	.326	.181	.245	.083	.102	.009
722	.032	.217	.423	.551	.073	.226	.002
723	.016	.109	.106	.122	.073	.452	.001
724	.024	.109	.091	.102	.079	.327	.003
725	.008	.054	.181	.245	.029	.353	.002
726	.016	.109	.332	.408	.019	.118	.002
727	.024	.163	.015	.02	.054	.223	.007
728	.047	.217	.242	.245	.051	.105	.006
729	.008	.054	.076	.102	.041	.51	.001
730	.032	.163	.196	.224	.048	.147	.003
731	.047	.217	.544	.592	.149	.308	.005
732	.032	.163	.121	.143	.064	.196	.005
733	.0	.0	.0	.0	.0	.0	.0
734	.032	.163	.347	.245	.013	.039	.002
735	.032	.217	.166	.204	.079	.245	.003
736	.095	.435	.151	.163	.111	.115	.009
737	.024	.054	.106	.143	.041	.17	.002
738	.0	.0	.106	.143	.0	.0	.0
739	.142	.38	.166	.163	.134	.092	.013
740	.071	.38	.091	.122	.165	.227	.009
741	.024	.163	.272	.245	.054	.223	.004
742	.268	.652	.136	.184	.493	.179	.016
743	.016	.109	.347	.367	.006	.039	.001
744	.032	.109	.076	.102	.045	.137	.004
745	.047	.326	.529	.673	.092	.19	.008
746	.008	.054	.076	.082	.025	.314	.001
747	.016	.109	.076	.061	.06	.373	.003
748	.016	.109	.121	.102	.035	.216	.001
749	.008	.054	.076	.102	.038	.471	.001
750	.008	.054	.272	.265	.006	.079	.001
751	.016	.109	.227	.184	.051	.314	.002
752	.008	.054	.076	.061	.01	.118	.002
753	.032	.217	.076	.102	.083	.255	.009
754	.016	.109	.196	.265	.035	.216	.002
755	.11	.272	.196	.245	.111	.098	.009
756	.039	.217	.121	.143	.045	.11	.008
757	.063	.217	.121	.163	.083	.128	.006
758	.166	.489	.227	.204	.242	.142	.019
759	.016	.109	.121	.163	.035	.216	.002
760	.039	.217	.121	.082	.14	.346	.005
761	.087	.435	.408	.51	.118	.132	.014
762	.016	.109	.211	.286	.073	.452	.001
763	.0	.0	.136	.143	.0	.0	.0
764	.071	.326	.211	.286	.203	.279	.006
765	.047	.272	.347	.429	.181	.373	.006
766	.024	.109	.121	.122	.057	.236	.007
767	.024	.109	.317	.245	.064	.262	.002
768	.063	.38	.121	.143	.168	.26	.009
769	.039	.217	.227	.143	.073	.181	.003
770	.032	.217	.015	.02	.07	.216	.003
771	.039	.217	.181	.224	.073	.181	.004
772	.024	.163	.196	.224	.083	.34	.002
773	.039	.272	.045	.061	.086	.212	.004
774	.0	.0	.287	.224	.0	.0	.0
775	.016	.109	.136	.102	.054	.334	.002
776	.0	.0	.166	.204	.0	.0	.0
777	.032	.217	.151	.184	.073	.226	.002
778	.039	.217	.317	.347	.041	.102	.004
779	.024	.054	.091	.102	.197	.812	.003
780	.024	.163	.136	.163	.064	.262	.003
781	.071	.38	.181	.204	.111	.153	.006
782	.024	.163	.151	.204	.045	.183	.002
783	.039	.217	.136	.143	.089	.22	.007
784	.024	.163	.227	.204	.089	.366	.002
785	.024	.163	.227	.184	.054	.223	.003
786	.055	.217	.091	.122	.073	.129	.006
787	.008	.054	.211	.102	.016	.196	.001
788	.008	.054	.181	.224	.013	.157	.001
789	.087	.38	.347	.449	.076	.086	.036
790	.071	.489	.045	.061	.188	.257	.007
791	.071	.163	.076	.082	.134	.183	.01
792	.032	.217	.227	.286	.146	.452	.003
793	.024	.109	.287	.204	.102	.419	.002
794	.079	.163	.196	.245	.032	.039	.007
795	.047	.217	.045	.061	.121	.249	.005
796	.008	.054	.106	.082	.035	.432	.001
797	.063	.326	.317	.408	.083	.128	.004
798	.142	.598	.091	.122	.28	.192	.01
799	.039	.163	.091	.102	.137	.338	.007
800	.032	.217	.121	.102	.105	.324	.004
801	.032	.217	.634	.735	.07	.216	.002
802	.024	.163	.121	.163	.022	.092	.003
803	.032	.217	.06	.082	.07	.216	.004
804	.016	.109	.03	.041	.013	.079	.003
805	.134	.543	.076	.082	.321	.233	.012
806	.016	.054	.015	.02	.057	.353	.002
807	.11	.272	.196	.224	.057	.05	.008
808	.063	.38	.136	.143	.073	.113	.009
809	.032	.217	.363	.306	.092	.285	.002
810	.024	.163	.121	.122	.118	.484	.002
811	.039	.217	.211	.204	.124	.306	.005
812	.11	.435	.106	.143	.315	.278	.021
813	.032	.163	.347	.347	.051	.157	.007
814	.071	.38	.166	.163	.156	.214	.007
815	.158	.38	.151	.204	.134	.082	.012
816	.11	.489	.287	.367	.289	.255	.015
817	.079	.326	.665	.816	.153	.188	.004
818	.016	.109	.106	.122	.019	.118	.002
819	.008	.054	.121	.122	.01	.118	.001
820	.016	.109	.03	.041	.06	.373	.006
821	.032	.163	.151	.204	.038	.118	.004
822	.032	.217	.68	.694	.073	.226	.007
823	.024	.163	.151	.163	.051	.209	.003
824	.15	.435	.257	.347	.153	.099	.011
825	.0	.0	.166	.163	.0	.0	.0
826	.079	.38	.06	.082	.105	.13	.008
827	.008	.054	.045	.041	.022	.275	.002
828	.055	.272	.272	.347	.092	.163	.003
829	.047	.163	.196	.224	.064	.131	.005
830	.024	.163	.332	.184	.121	.497	.002
831	.016	.109	.181	.245	.019	.118	.001
832	.0	.0	.0	.0	.0	.0	.0
833	.039	.272	.136	.122	.153	.377	.003
834	.079	.435	.272	.327	.168	.208	.005
835	.079	.38	.363	.286	.191	.236	.007
836	.047	.272	.332	.408	.108	.223	.005
837	.166	.489	.453	.469	.245	.144	.032
838	.032	.217	.166	.163	.048	.147	.011
839	.079	.489	.181	.224	.175	.216	.006
840	.008	.054	.121	.102	.029	.353	.001
841	.008	.054	.121	.143	.006	.079	.002
842	.166	.272	.181	.163	.127	.075	.015
843	.016	.109	.166	.224	.054	.334	.003
844	.118	.489	.181	.082	.14	.115	.01
845	.118	.272	.166	.204	.302	.249	.011
846	.032	.217	.06	.082	.057	.177	.005
847	.205	.489	.136	.184	.229	.109	.013
848	.079	.38	.106	.102	.149	.185	.012
849	.032	.163	.166	.224	.064	.196	.01
850	.024	.163	.302	.286	.048	.196	.002
851	.087	.326	.091	.122	.114	.129	.008
852	.039	.217	.091	.02	.149	.369	.003
853	.063	.326	.272	.327	.111	.172	.005
854	.039	.272	.302	.306	.07	.173	.003
855	.032	.163	.076	.102	.076	.236	.005
856	.039	.217	.393	.388	.054	.134	.005
857	.032	.217	.076	.102	.054	.167	.013
858	.047	.217	.091	.122	.108	.223	.005
859	.016	.109	.091	.102	.051	.314	.001
860	.024	.109	.106	.143	.067	.275	.002
861	.016	.109	.483	.551	.013	.079	.002
862	.024	.163	.121	.143	.054	.223	.003
863	.039	.163	.74	.959	.06	.149	.003
864	.126	.326	.227	.163	.127	.098	.014
865	.024	.109	.015	.02	.041	.17	.003
866	.016	.109	.151	.143	.041	.255	.002
867	.039	.272	.166	.143	.095	.236	.006
868	.126	.598	.227	.286	.283	.218	.012
869	.024	.163	.121	.143	.105	.432	.015
870	.063	.326	.196	.245	.178	.275	.008
871	.11	.38	.287	.306	.127	.112	.006
872	.008	.054	.211	.265	.038	.471	.001
873	.032	.217	.106	.143	.064	.196	.005
874	.095	.489	.166	.224	.203	.209	.006
875	.008	.054	.332	.327	.006	.079	.001
876	.039	.217	.151	.143	.092	.228	.003
877	.071	.326	.529	.673	.127	.175	.007
878	.032	.109	.559	.612	.089	.275	.003
879	.024	.163	.091	.102	.07	.288	.003
880	.016	.109	.363	.367	.022	.137	.002
881	.071	.272	.151	.143	.076	.105	.009
882	.032	.163	.106	.143	.041	.128	.003
883	.039	.272	.211	.286	.127	.314	.004
884	.0	.0	.181	.204	.0	.0	.0
885	.047	.272	.106	.122	.06	.124	.007
886	.063	.435	.121	.163	.235	.363	.006
887	.032	.217	.257	.204	.137	.422	.002
888	.024	.163	.106	.143	.041	.17	.002
889	.016	.109	.106	.102	.048	.295	.002
890	.047	.272	.317	.327	.083	.17	.005
891	.032	.217	.287	.327	.076	.236	.002
892	.0	.0	.106	.143	.0	.0	.0
893	.008	.054	.06	.041	.045	.55	.001
894	.11	.326	.06	.082	.076	.067	.013
895	.079	.326	.166	.224	.114	.141	.007
896	.016	.109	.106	.122	.067	.412	.003
897	.087	.435	.181	.224	.089	.1	.006
898	.024	.163	.166	.122	.016	.065	.004
899	.032	.217	.06	.061	.083	.255	.003
900	.008	.054	.076	.102	.025	.314	.001
901	.039	.163	.453	.286	.102	.251	.012
902	.047	.326	.091	.122	.197	.406	.004
903	.008	.054	.03	.041	.025	.314	.001
904	.079	.435	.211	.245	.175	.216	.013
905	.047	.217	.091	.102	.06	.124	.013
906	.016	.109	.257	.327	.029	.177	.001
907	.047	.217	.181	.224	.041	.085	.006
908	.213	.489	.529	.633	.232	.106	.02
909	.079	.326	.378	.429	.14	.173	.006
910	.095	.598	.106	.122	.254	.262	.01
911	.055	.272	.121	.102	.089	.157	.009
912	.079	.326	.136	.163	.175	.216	.006
913	.032	.217	.196	.265	.079	.245	.002
914	.032	.217	.015	.02	.102	.314	.004
915	.15	.489	.196	.204	.238	.155	.013
916	.071	.272	.302	.408	.168	.231	.005
917	.008	.054	.121	.143	.025	.314	.002
918	.095	.435	.151	.204	.159	.164	.006
919	.024	.163	.106	.102	.032	.131	.003
920	.039	.217	.136	.163	.07	.173	.003
921	.016	.109	.03	.041	.079	.491	.002
922	.0	.0	.136	.184	.0	.0	.0
923	.008	.054	.106	.082	.013	.157	.001
924	.032	.217	.347	.265	.092	.285	.005
925	.008	.054	.136	.184	.006	.079	.001
926	.063	.163	.03	.041	.149	.231	.01
927	.039	.272	.151	.204	.079	.196	.005
928	.032	.217	.091	.122	.092	.285	.003
929	.063	.272	.03	.041	.073	.113	.004
930	.024	.163	.121	.143	.051	.209	.003
931	.0	.0	.06	.061	.0	.0	.0
932	.134	.489	.408	.469	.156	.113	.01
933	.039	.163	.045	.061	.025	.063	.006
934	.063	.326	.136	.163	.083	.128	.007
935	.032	.217	.166	.163	.057	.177	.003
936	.024	.163	.106	.122	.057	.236	.007
937	.103	.435	.211	.265	.172	.163	.012
938	.024	.109	.196	.265	.111	.458	.002
939	.047	.163	.045	.061	.057	.118	.015
940	.079	.38	.121	.163	.108	.134	.013
941	.26	.543	.045	.061	.283	.106	.019
942	.118	.326	.181	.163	.146	.12	.01
943	.063	.326	.136	.143	.143	.221	.007
944	.032	.217	.181	.224	.07	.216	.008
945	.008	.054	.106	.102	.003	.039	.001
946	.032	.109	.091	.102	.048	.147	.003
947	.158	.217	.091	.102	.134	.082	.011
948	.079	.38	.106	.061	.092	.114	.008
949	.047	.272	.317	.388	.105	.216	.005
950	.039	.163	.211	.245	.092	.228	.004
951	.016	.109	.076	.082	.048	.295	.001
952	.024	.163	.181	.082	.032	.131	.002
953	.118	.217	.136	.102	.083	.068	.011
954	.087	.38	.166	.204	.312	.35	.01
955	.055	.38	.03	.041	.124	.219	.006
956	.016	.109	.257	.224	.045	.275	.001
957	.039	.217	.166	.224	.032	.079	.004
958	.039	.163	.045	.061	.051	.126	.005
959	.063	.272	.257	.184	.06	.093	.007
960	.039	.217	.468	.531	.029	.071	.008
961	.039	.163	.136	.163	.06	.149	.004
962	.055	.272	.272	.327	.051	.09	.005
963	.024	.163	.106	.082	.029	.118	.005
964	.024	.163	.272	.347	.035	.144	.002
965	.039	.163	.242	.306	.025	.063	.005
966	.008	.054	.076	.102	.025	.314	.001
967	.126	.38	.166	.184	.191	.147	.01
968	.008	.054	.091	.122	.013	.157	.001
969	.079	.489	.121	.102	.14	.173	.008
970	.039	.272	.378	.51	.118	.291	.003
971	.032	.163	.227	.245	.067	.206	.003
972	.047	.326	.151	.143	.102	.209	.005
973	.024	.163	.03	.041	.054	.223	.003
974	.0	.0	.03	.041	.0	.0	.0
975	.008	.054	.076	.102	.013	.157	.001
976	.024	.109	.196	.224	.038	.157	.003
977	.016	.109	.272	.245	.06	.373	.002
978	.047	.217	.151	.122	.054	.111	.01
979	.11	.217	.106	.122	.054	.048	.007
980	.063	.217	.453	.551	.035	.054	.004
981	.032	.163	.181	.163	.089	.275	.006
982	.047	.217	.136	.143	.032	.065	.008
983	.047	.326	.166	.204	.111	.229	.003
984	.032	.217	.106	.143	.121	.373	.003
985	.079	.163	.166	.184	.045	.055	.007
986	.039	.272	.076	.102	.13	.322	.002
987	.032	.217	.257	.306	.051	.157	.003
988	.063	.435	.151	.184	.118	.182	.007
989	.087	.38	.257	.327	.14	.157	.01
990	.008	.054	.151	.163	.019	.236	.001
991	.032	.163	.03	.041	.089	.275	.01
992	.008	.054	.045	.02	.025	.314	.005
993	.039	.163	.091	.082	.022	.055	.004
994	.087	.326	.076	.082	.076	.086	.012
995	.0	.0	.181	.122	.0	.0	.0
996	.079	.272	.091	.122	.092	.114	.013
997	.118	.435	.317	.327	.257	.212	.011
998	.103	.38	.272	.286	.159	.151	.009
999	.024	.163	.181	.245	.076	.314	.002
1000	.071	.163	.121	.143	.051	.07	.004
1001	.032	.217	.242	.306	.048	.147	.003
1002	.016	.109	.151	.122	.035	.216	.001
1003	.024	.109	.091	.102	.045	.183	.003
1004	.016	.109	.151	.204	.054	.334	.007
1005	.071	.326	.076	.102	.083	.113	.008
1006	.118	.489	.06	.082	.219	.181	.01
1007	.039	.272	.166	.143	.095	.236	.004
1008	.087	.38	.106	.143	.267	.3	.014
1009	.063	.326	.166	.204	.073	.113	.006
1010	.008	.054	.423	.449	.006	.079	.003
1011	.079	.272	.106	.082	.184	.228	.007
1012	.032	.217	.272	.265	.089	.275	.002
1013	.032	.163	.287	.204	.067	.206	.004
1014	.095	.272	.196	.204	.111	.115	.009
1015	.039	.217	.211	.224	.064	.157	.003
1016	.047	.326	.136	.184	.076	.157	.006
1017	.047	.109	.091	.122	.041	.085	.005
1018	.118	.435	.121	.163	.118	.097	.009
1019	.047	.054	.121	.143	.048	.098	.005
1020	.095	.38	.166	.204	.188	.193	.02
1021	.008	.054	.091	.122	.01	.118	.001
1022	.087	.38	.317	.265	.092	.104	.006
1023	.024	.109	.106	.102	.051	.209	.003
1024	.126	.435	.181	.163	.178	.137	.011
1025	.024	.109	.151	.122	.064	.262	.003
1026	.071	.326	.242	.204	.06	.083	.005
1027	.126	.435	.302	.265	.203	.157	.011
1028	.016	.109	.151	.163	.032	.196	.001
1029	.032	.217	.227	.265	.057	.177	.003
1030	.008	.054	.03	.041	.006	.079	.002
1031	.016	.054	.106	.143	.057	.353	.001
1032	.055	.326	.121	.163	.089	.157	.006
1033	.055	.217	.438	.551	.051	.09	.004
1034	.071	.272	.227	.286	.175	.24	.011
1035	.008	.054	.151	.184	.045	.55	.001
1036	.063	.163	.166	.143	.099	.152	.006
1037	.103	.38	.121	.163	.257	.245	.032
1038	.032	.217	.045	.061	.025	.079	.002
1039	.039	.217	.166	.122	.095	.236	.004
1040	.008	.054	.106	.122	.013	.157	.002
1041	.039	.217	.121	.143	.038	.094	.025
1042	.024	.163	.196	.184	.083	.34	.003
1043	.008	.054	.302	.245	.01	.118	.001
1044	.071	.326	.076	.082	.13	.179	.008
1045	.095	.38	.272	.347	.079	.082	.008
1046	.024	.163	.317	.306	.038	.157	.002
1047	.047	.217	.181	.184	.067	.137	.004
1048	.016	.109	.091	.122	.016	.098	.001
1049	.079	.543	.483	.51	.124	.153	.008
1050	.087	.38	.302	.347	.092	.104	.007
1051	.016	.109	.151	.143	.029	.177	.003
1052	.087	.217	.03	.041	.051	.057	.009
1053	.024	.163	.287	.327	.041	.17	.002
1054	.032	.163	.166	.204	.095	.295	.004
1055	.024	.109	.106	.122	.035	.144	.003
1056	.024	.163	.06	.082	.045	.183	.003
1057	.276	.598	.076	.082	.769	.271	.019
1058	.0	.0	.332	.245	.0	.0	.0
1059	.0	.0	.211	.184	.0	.0	.0
1060	.032	.217	.015	.02	.095	.295	.005
1061	.174	.489	.136	.163	.238	.134	.017
1062	.142	.489	.03	.041	.213	.146	.013
1063	.063	.38	.181	.184	.143	.221	.005
1064	.071	.163	.347	.367	.238	.327	.006
1065	.016	.109	.151	.102	.019	.118	.003
1066	.087	.326	.438	.449	.14	.157	.007
1067	.032	.217	.257	.286	.07	.216	.002
1068	.047	.326	.257	.286	.092	.19	.004
1069	.087	.435	.106	.143	.13	.146	.011
1070	.016	.109	.091	.102	.038	.236	.004
1071	.024	.163	.151	.184	.054	.223	.004
1072	.016	.109	.211	.245	.051	.314	.002
1073	.047	.163	.091	.102	.143	.295	.006
1074	.016	.109	.498	.531	.045	.275	.002
1075	.047	.326	.06	.061	.2	.412	.006
1076	.032	.217	.121	.163	.095	.295	.003
1077	.047	.217	.272	.306	.124	.255	.009
1078	.095	.489	.302	.367	.149	.154	.006
1079	.016	.109	.136	.184	.019	.118	.004
1080	.063	.163	.287	.184	.045	.069	.007
1081	.008	.054	.076	.082	.029	.353	.001
1082	.055	.272	.136	.102	.102	.179	.006
1083	.024	.163	.166	.184	.07	.288	.003
1084	.024	.109	.181	.245	.051	.209	.004
1085	.008	.054	.136	.163	.01	.118	.001
1086	.008	.054	.106	.102	.006	.079	.001
1087	.15	.543	.619	.633	.229	.149	.013
1088	.008	.054	.076	.082	.013	.157	.001
1089	.024	.163	.181	.224	.108	.445	.002
1090	.032	.163	.227	.265	.057	.177	.007
1091	.039	.272	.136	.122	.121	.298	.003
1092	.079	.38	.166	.204	.168	.208	.006
1093	.016	.109	.091	.082	.022	.137	.002
1094	.016	.109	.06	.082	.006	.039	.002
1095	.016	.109	.257	.347	.022	.137	.002
1096	.0	.0	.151	.122	.0	.0	.0
1097	.063	.38	.091	.122	.146	.226	.007
1098	.079	.543	.106	.122	.172	.212	.006
1099	.047	.217	.151	.184	.048	.098	.006
1100	.055	.217	.151	.184	.032	.056	.011
1101	.032	.217	.468	.51	.07	.216	.009
1102	.0	.0	.559	.49	.0	.0	.0
1103	.0	.0	.363	.469	.0	.0	.0
1104	.047	.217	.302	.367	.099	.203	.003
1105	.063	.109	.287	.286	.025	.039	.006
1106	.032	.163	.498	.51	.105	.324	.003
1107	.008	.054	.045	.061	.01	.118	.004
1108	.032	.163	.076	.102	.06	.187	.002
1109	.016	.109	.091	.102	.038	.236	.002
1110	.016	.109	.211	.163	.051	.314	.002
1111	.016	.109	.136	.184	.029	.177	.002
1112	.008	.054	.196	.163	.01	.118	.001
1113	.087	.435	.529	.612	.079	.089	.008
1114	.126	.543	.347	.306	.2	.155	.01
1115	.11	.543	.242	.327	.229	.202	.01
1116	.079	.326	.166	.184	.06	.075	.013
1117	.126	.489	.77	.796	.153	.118	.022
1118	.126	.326	.076	.102	.121	.093	.009
1119	.016	.109	.045	.061	.041	.255	.002
1120	.11	.543	.121	.143	.197	.174	.007
1121	.0	.0	.015	.02	.0	.0	.0
1122	.024	.163	.181	.163	.064	.262	.002
1123	.024	.163	.151	.102	.057	.236	.005
1124	.063	.109	.106	.143	.025	.039	.008
1125	.024	.109	.287	.388	.041	.17	.003
1126	.024	.163	.227	.224	.073	.301	.003
1127	.032	.109	.045	.061	.013	.039	.005
1128	.063	.435	.272	.347	.083	.128	.006
1129	.032	.217	.332	.347	.022	.069	.004
1130	.055	.272	.091	.102	.191	.337	.017
1132	.008	.054	.181	.102	.01	.118	.001
1133	.047	.217	.272	.327	.067	.137	.004
1134	.024	.163	.302	.306	.057	.236	.005
1135	.063	.272	.211	.265	.048	.074	.004
1136	.0	.0	.091	.122	.0	.0	.0
1137	.055	.326	.227	.286	.14	.247	.005
1138	.071	.217	.287	.327	.159	.218	.007
1139	.095	.598	.257	.306	.203	.209	.02
1140	.024	.163	.106	.082	.07	.288	.003
1141	.0	.0	.287	.265	.0	.0	.0
1142	.095	.217	.076	.102	.057	.059	.009
1143	.039	.217	.091	.102	.092	.228	.004
1144	.118	.435	.151	.204	.162	.134	.009
1145	.008	.054	.196	.204	.038	.471	.001
1146	.024	.109	.136	.184	.038	.157	.002
1147	.024	.163	.106	.143	.038	.157	.002
1148	.0	.0	.181	.245	.0	.0	.0
1149	.016	.109	.076	.102	.006	.039	.001
1150	.032	.163	.121	.102	.134	.412	.003
1151	.087	.489	.181	.184	.153	.171	.006
1152	.0	.0	.166	.143	.0	.0	.0
